Dataset	Id	SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge	FScore	MolFile	Family	Structure
MSV000078936	139	REG_fdr0_spectra/MSV000078936.mgf	139	139	8206	E'Surugamide_C'	17	2.5000000000000002e-22	897.605	898.602	159.227	M+H	1	21.602059991327963	combined_db/mol_dir/streptomedb.3905.mol	179	cyclic
MSV000078936	140	REG_fdr0_spectra/MSV000078936.mgf	140	140	8204	E'Surugamide_A'	14	9.900000000000001e-19	911.6210000000001	912.6189999999999	155.186	M+H	1	18.00436480540245	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	141	REG_fdr0_spectra/MSV000078936.mgf	141	141	4330	Daitocidin_Pumilacidin_F	21	1.9e-23	1049.7	1050.71	291.628	M+H	1	22.72124639904717	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	142	REG_fdr0_spectra/MSV000078936.mgf	142	142	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	21	5.7000000000000005e-18	1063.71	1064.73	310.49	M+H	1	17.24412514432751	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	143	REG_fdr0_spectra/MSV000078936.mgf	143	143	4330	Daitocidin_Pumilacidin_F	21	6.799999999999999e-19	1049.7	1050.71	287.586	M+H	1	18.167491087293765	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	144	REG_fdr0_spectra/MSV000078936.mgf	144	144	3315	Surfactin_Surfactin_D	21	2.6000000000000004e-18	1049.7	1050.71	295.33299999999997	M+H	1	17.585026652029182	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	145	REG_fdr0_spectra/MSV000078936.mgf	145	145	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	21	1.8e-19	1035.68	1036.7	276.806	M+H	1	18.744727494896694	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	146	REG_fdr0_spectra/MSV000078936.mgf	146	146	2657	Surfactin_7-L-Valine_analogue	21	3.2000000000000003e-23	1021.67	1022.68	265.686	M+H	1	22.494850021680094	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	147	REG_fdr0_spectra/MSV000078936.mgf	147	147	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	8.500000000000001e-18	1035.68	1036.7	269.392	M+H	1	17.07058107428571	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	148	REG_fdr0_spectra/MSV000078936.mgf	148	148	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	19	9.1e-19	1035.68	1036.7	273.1	M+H	1	18.040958607678906	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	149	REG_fdr0_spectra/MSV000078936.mgf	149	149	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	18	4.3e-19	1063.71	1064.73	302.744	M+H	1	18.366531544420415	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	150	REG_fdr0_spectra/MSV000078936.mgf	150	150	2564	Surfactin_Surfactin_B1	17	4.8e-20	1021.67	1022.68	255.24200000000002	M+H	1	19.318758762624412	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	151	REG_fdr0_spectra/MSV000078936.mgf	151	151	2564	Surfactin_Surfactin_B1	16	6.1e-20	1021.67	1022.68	258.275	M+H	1	19.214670164989233	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	152	REG_fdr0_spectra/MSV000078936.mgf	152	152	9229	Aurantin_II	12	2.9e-18	1254.63	1255.65	180.173	M+H	1	17.537602002101043	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078936	153	REG_fdr0_spectra/MSV000078936.mgf	153	153	3315	Surfactin_Surfactin_D	22	2e-18	1049.7	1050.71	287.995	M+H	1	17.69897000433602	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	154	REG_fdr0_spectra/MSV000078936.mgf	154	154	4330	Daitocidin_Pumilacidin_F	22	2.0000000000000002e-20	1049.7	1050.71	284.289	M+H	1	19.69897000433602	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	155	REG_fdr0_spectra/MSV000078936.mgf	155	155	4330	Daitocidin_Pumilacidin_F	21	1.7000000000000002e-18	1049.7	1050.71	280.247	M+H	1	17.769551078621728	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	156	REG_fdr0_spectra/MSV000078936.mgf	156	156	2657	Surfactin_7-L-Valine_analogue	21	1.9000000000000003e-21	1021.67	1022.68	262.052	M+H	1	20.72124639904717	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	157	REG_fdr0_spectra/MSV000078936.mgf	157	157	2924	Surfactin_Surfactin_C1	21	1.9e-19	1035.68	1036.7	273.17	M+H	1	18.72124639904717	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	158	REG_fdr0_spectra/MSV000078936.mgf	158	158	2564	Surfactin_Surfactin_B1	20	3.9e-22	1021.67	1022.68	258.345	M+H	1	21.4089353929735	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	159	REG_fdr0_spectra/MSV000078936.mgf	159	159	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	20	5.5e-18	1063.71	1064.73	301.13	M+H	1	17.259637310505756	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	160	REG_fdr0_spectra/MSV000078936.mgf	160	160	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	4.2000000000000004e-20	1035.68	1036.7	265.758	M+H	1	19.3767507096021	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	161	REG_fdr0_spectra/MSV000078936.mgf	161	161	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	1.7e-20	1035.68	1036.7	269.464	M+H	1	19.769551078621728	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	162	REG_fdr0_spectra/MSV000078936.mgf	162	162	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	20	2.5e-18	1063.71	1064.73	302.82	M+H	1	17.602059991327963	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	163	REG_fdr0_spectra/MSV000078936.mgf	163	163	2657	Surfactin_7-L-Valine_analogue	20	4.8e-22	1021.67	1022.68	265.422	M+H	1	21.318758762624412	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	164	REG_fdr0_spectra/MSV000078936.mgf	164	164	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	19	4.7e-19	1063.71	1064.73	295.407	M+H	1	18.327902142064282	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	165	REG_fdr0_spectra/MSV000078936.mgf	165	165	2564	Surfactin_Surfactin_B1	17	7.8e-18	1021.67	1022.68	251.94099999999997	M+H	1	17.10790539730952	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	166	REG_fdr0_spectra/MSV000078936.mgf	166	166	2924	Surfactin_Surfactin_C1	14	1.6000000000000002e-20	1035.68	1036.69	262.724	M+H	1	19.795880017344075	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	167	REG_fdr0_spectra/MSV000078936.mgf	167	167	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	12	1.4e-19	1063.71	1064.73	308.20599999999996	M+H	1	18.853871964321762	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	168	REG_fdr0_spectra/MSV000078936.mgf	168	168	4330	Daitocidin_Pumilacidin_F	23	7.5e-27	1049.7	1050.73	295.44	M+H	1	26.1249387366083	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	169	REG_fdr0_spectra/MSV000078936.mgf	169	169	2657	Surfactin_7-L-Valine_analogue	22	2.4e-24	1021.67	1022.7	269.159	M+H	1	23.619788758288394	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	170	REG_fdr0_spectra/MSV000078936.mgf	170	170	2657	Surfactin_7-L-Valine_analogue	21	3e-26	1021.67	1022.69	265.788	M+H	1	25.522878745280337	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	171	REG_fdr0_spectra/MSV000078936.mgf	171	171	2564	Surfactin_Surfactin_B1	20	1.3999999999999998e-20	1021.67	1022.69	262.082	M+H	1	19.853871964321762	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	172	REG_fdr0_spectra/MSV000078936.mgf	172	172	4330	Daitocidin_Pumilacidin_F	20	2.2000000000000003e-19	1049.7	1050.73	291.39799999999997	M+H	1	18.657577319177793	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	173	REG_fdr0_spectra/MSV000078936.mgf	173	173	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	19	1.3999999999999999e-18	1035.68	1036.71	269.83099999999996	M+H	1	17.853871964321762	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	174	REG_fdr0_spectra/MSV000078936.mgf	174	174	8691	Esperin	13	1e-23	1035.68	1036.7	267.468	M+H	1	23.0	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078936	175	REG_fdr0_spectra/MSV000078936.mgf	175	175	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	18	1.1999999999999998e-23	1035.68	1036.71	265.673	M+H	1	22.920818753952375	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	176	REG_fdr0_spectra/MSV000078936.mgf	176	176	2657	Surfactin_7-L-Valine_analogue	17	1.3999999999999999e-18	1021.67	1022.69	261.968	M+H	1	17.853871964321762	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	177	REG_fdr0_spectra/MSV000078936.mgf	177	177	8691	Esperin	16	9.7e-18	1035.68	1036.71	273.41900000000004	M+H	1	17.013228265733755	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078936	178	REG_fdr0_spectra/MSV000078936.mgf	178	178	504	Nocardiamide_A_Nocardiamide_A	19	2.3e-22	686.437	687.4639999999999	173.97	M+H	1	21.638272163982407	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	179	REG_fdr0_spectra/MSV000078936.mgf	179	179	504	Nocardiamide_A_Nocardiamide_A	18	8.000000000000001e-24	686.437	687.46	155.77	M+H	1	23.096910013008056	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	180	REG_fdr0_spectra/MSV000078936.mgf	180	180	504	Nocardiamide_A_Nocardiamide_A	18	2.3e-19	686.437	687.462	159.141	M+H	1	18.638272163982407	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	181	REG_fdr0_spectra/MSV000078936.mgf	181	181	504	Nocardiamide_A_Nocardiamide_A	15	6.3e-20	686.437	687.459	153.071	M+H	1	19.200659450546418	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	182	REG_fdr0_spectra/MSV000078936.mgf	182	182	504	Nocardiamide_A_Nocardiamide_A	10	2.7999999999999997e-18	686.437	687.461	149.365	M+H	1	17.55284196865778	combined_db/mol_dir/QWK04-R.mol	296	cyclic
MSV000078936	183	REG_fdr0_spectra/MSV000078936.mgf	183	183	2924	Surfactin_Surfactin_C1	17	8.1e-18	1035.68	1036.7	259.31	M+H	1	17.09151498112135	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	184	REG_fdr0_spectra/MSV000078936.mgf	184	184	8204	E'Surugamide_A'	18	1.7e-20	911.6210000000001	912.622	153.487	M+H	1	19.769551078621728	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	185	REG_fdr0_spectra/MSV000078936.mgf	185	185	8207	E'Surugamide_D'	15	3.3999999999999997e-31	897.605	898.6030000000001	154.159	M+H	1	30.468521082957746	combined_db/mol_dir/streptomedb.3906.mol	179	cyclic
MSV000078936	186	REG_fdr0_spectra/MSV000078936.mgf	186	186	8204	E'Surugamide_A'	12	1.6000000000000002e-20	911.6210000000001	912.622	151.46200000000002	M+H	1	19.795880017344075	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	187	REG_fdr0_spectra/MSV000078936.mgf	187	187	4330	Daitocidin_Pumilacidin_F	22	1.6999999999999999e-19	1049.7	1050.71	287.927	M+H	1	18.769551078621728	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	188	REG_fdr0_spectra/MSV000078936.mgf	188	188	2924	Surfactin_Surfactin_C1	21	1.3e-24	1035.68	1036.69	276.81	M+H	1	23.886056647693163	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	189	REG_fdr0_spectra/MSV000078936.mgf	189	189	3315	Surfactin_Surfactin_D	21	3.7e-20	1049.7	1050.7	295.675	M+H	1	19.431798275933005	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	190	REG_fdr0_spectra/MSV000078936.mgf	190	190	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	5.8e-19	1035.68	1036.69	269.397	M+H	1	18.23657200643706	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	191	REG_fdr0_spectra/MSV000078936.mgf	191	191	5910	Bacillus_amyloliquefaciens_Surfactin_2_Bacillus_amyloliquefaciens_Surfactin_2	20	1.8999999999999998e-26	1021.67	1022.68	265.692	M+H	1	25.72124639904717	combined_db/mol_dir/QYK71-X.mol	7	cyclic
MSV000078936	192	REG_fdr0_spectra/MSV000078936.mgf	192	192	8691	Esperin	20	4.9000000000000004e-29	1035.68	1036.69	280.51599999999996	M+H	1	28.309803919971486	combined_db/mol_dir/antimarin2012_25136.mol	7	cyclic
MSV000078936	193	REG_fdr0_spectra/MSV000078936.mgf	193	193	2564	Surfactin_Surfactin_B1	16	8.4e-19	1021.67	1022.67	258.613	M+H	1	18.075720713938118	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	194	REG_fdr0_spectra/MSV000078936.mgf	194	194	4330	Daitocidin_Pumilacidin_F	21	8.9e-25	1049.7	1050.72	291.972	M+H	1	24.05060999335509	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	195	REG_fdr0_spectra/MSV000078936.mgf	195	195	2924	Surfactin_Surfactin_C1	21	1.1000000000000002e-19	1035.68	1036.7	276.812	M+H	1	18.958607314841775	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	196	REG_fdr0_spectra/MSV000078936.mgf	196	196	3315	Surfactin_Surfactin_D	21	4.299999999999999e-22	1049.7	1050.72	295.677	M+H	1	21.366531544420415	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	197	REG_fdr0_spectra/MSV000078936.mgf	197	197	4330	Daitocidin_Pumilacidin_F	21	4.1e-18	1049.7	1050.72	287.928	M+H	1	17.387216143280263	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	198	REG_fdr0_spectra/MSV000078936.mgf	198	198	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	1.2e-21	1035.68	1036.7	269.4	M+H	1	20.920818753952375	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	199	REG_fdr0_spectra/MSV000078936.mgf	199	199	2924	Surfactin_Surfactin_C1	20	3.1e-19	1035.68	1036.7	280.182	M+H	1	18.50863830616573	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	200	REG_fdr0_spectra/MSV000078936.mgf	200	200	2657	Surfactin_7-L-Valine_analogue	20	3.3e-18	1021.67	1022.69	265.695	M+H	1	17.481486060122112	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	201	REG_fdr0_spectra/MSV000078936.mgf	201	201	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	5.1e-21	1035.68	1036.7	273.106	M+H	1	20.292429823902065	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	202	REG_fdr0_spectra/MSV000078936.mgf	202	202	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	19	3e-21	1063.71	1064.73	306.457	M+H	1	20.522878745280337	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	203	REG_fdr0_spectra/MSV000078936.mgf	203	203	9016	[Ile2,Val7]-Surfactin_C14i	18	1.4000000000000002e-23	1007.65	1008.67	252.551	M+H	1	22.853871964321762	combined_db/mol_dir/antimarin2012_45007.mol	7	cyclic
MSV000078936	204	REG_fdr0_spectra/MSV000078936.mgf	204	204	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	18	1.1999999999999999e-19	1063.71	1064.73	312.181	M+H	1	18.920818753952375	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	205	REG_fdr0_spectra/MSV000078936.mgf	205	205	9016	[Ile2,Val7]-Surfactin_C14i	11	8.2e-18	1007.65	1008.67	254.91400000000002	M+H	1	17.086186147616285	combined_db/mol_dir/antimarin2012_45007.mol	7	cyclic
MSV000078936	206	REG_fdr0_spectra/MSV000078936.mgf	206	206	8204	E'Surugamide_A'	19	2.1000000000000002e-20	911.6210000000001	912.637	161.61700000000002	M+H	1	19.67778070526608	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	207	REG_fdr0_spectra/MSV000078936.mgf	207	207	8205	E'Surugamide_B'	16	3.3e-28	897.605	898.6160000000001	161.953	M+H	1	27.481486060122112	combined_db/mol_dir/streptomedb.3904.mol	179	cyclic
MSV000078936	208	REG_fdr0_spectra/MSV000078936.mgf	208	208	8204	E'Surugamide_A'	13	1.2e-20	911.6210000000001	912.6360000000001	157.912	M+H	1	19.920818753952375	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	209	REG_fdr0_spectra/MSV000078936.mgf	209	209	4330	Daitocidin_Pumilacidin_F	22	2.1e-23	1049.7	1050.72	285.29400000000004	M+H	1	22.67778070526608	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	210	REG_fdr0_spectra/MSV000078936.mgf	210	210	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	21	2.2000000000000002e-20	1063.71	1064.73	303.827	M+H	1	19.657577319177793	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	211	REG_fdr0_spectra/MSV000078936.mgf	211	211	4330	Daitocidin_Pumilacidin_F	20	4.299999999999999e-22	1049.7	1050.72	288.66700000000003	M+H	1	21.366531544420415	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	212	REG_fdr0_spectra/MSV000078936.mgf	212	212	4330	Daitocidin_Pumilacidin_F	19	4.6e-21	1049.7	1050.72	293.381	M+H	1	20.337242168318426	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	213	REG_fdr0_spectra/MSV000078936.mgf	213	213	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	19	3.4000000000000004e-18	1035.68	1036.7	270.134	M+H	1	17.468521082957746	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	214	REG_fdr0_spectra/MSV000078936.mgf	214	214	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	14	1e-17	1035.68	1036.7	277.882	M+H	1	17.0	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	215	REG_fdr0_spectra/MSV000078936.mgf	215	215	6812	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364F	12	6.5e-18	1077.73	1078.75	315.282	M+H	1	17.187086643357144	combined_db/mol_dir/OKQ83-Q.mol	7	cyclic
MSV000078936	216	REG_fdr0_spectra/MSV000078936.mgf	216	216	4330	Daitocidin_Pumilacidin_F	22	4.9999999999999997e-23	1049.7	1050.72	291.699	M+H	1	22.30102999566398	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	217	REG_fdr0_spectra/MSV000078936.mgf	217	217	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	22	2.8e-22	1063.71	1064.74	306.86	M+H	1	21.55284196865778	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	218	REG_fdr0_spectra/MSV000078936.mgf	218	218	4330	Daitocidin_Pumilacidin_F	22	1e-23	1049.7	1050.72	287.993	M+H	1	23.0	combined_db/mol_dir/KCH49-V.mol	7	cyclic
MSV000078936	219	REG_fdr0_spectra/MSV000078936.mgf	219	219	2657	Surfactin_7-L-Valine_analogue	20	6.999999999999999e-21	1021.67	1022.69	266.427	M+H	1	20.154901959985743	combined_db/mol_dir/HKY27-R.mol	7	cyclic
MSV000078936	220	REG_fdr0_spectra/MSV000078936.mgf	220	220	6733	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364E	20	2.5000000000000002e-21	1063.71	1064.74	310.902	M+H	1	20.602059991327963	combined_db/mol_dir/OKQ82-P.mol	7	cyclic
MSV000078936	221	REG_fdr0_spectra/MSV000078936.mgf	221	221	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	20	2.9e-19	1035.68	1036.71	273.168	M+H	1	18.537602002101043	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	222	REG_fdr0_spectra/MSV000078936.mgf	222	222	3315	Surfactin_Surfactin_D	19	3e-21	1049.7	1050.72	295.741	M+H	1	20.522878745280337	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	223	REG_fdr0_spectra/MSV000078936.mgf	223	223	2564	Surfactin_Surfactin_B1	17	1.1000000000000001e-18	1021.67	1022.69	254.63299999999998	M+H	1	17.958607314841775	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	224	REG_fdr0_spectra/MSV000078936.mgf	224	224	6447	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364A	17	3e-18	1035.68	1036.7	266.091	M+H	1	17.522878745280337	combined_db/mol_dir/OKQ78-S.mol	7	cyclic
MSV000078936	225	REG_fdr0_spectra/MSV000078936.mgf	225	225	6812	Bacillus_pumilus_KMM_1364_Lipodepsipeptides_KMM_1364F	16	2.3999999999999997e-19	1077.73	1078.75	313.936	M+H	1	18.619788758288394	combined_db/mol_dir/OKQ83-Q.mol	7	cyclic
MSV000078936	226	REG_fdr0_spectra/MSV000078936.mgf	226	226	9229	Aurantin_II	14	9.3e-22	1254.63	1255.65	195.637	M+H	1	21.031517051446066	combined_db/mol_dir/antimarin2012_24051.mol	68	complex
MSV000078936	227	REG_fdr0_spectra/MSV000078936.mgf	227	227	9005	[Val7]-Surfactin_C13ai	20	1.9e-23	993.6360000000001	994.659	240.032	M+H	1	22.72124639904717	combined_db/mol_dir/antimarin2012_44988.mol	7	cyclic
MSV000078936	228	REG_fdr0_spectra/MSV000078936.mgf	228	228	2924	Surfactin_Surfactin_C1	20	1.8e-19	1035.68	1036.71	255.19299999999998	M+H	1	18.744727494896694	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	229	REG_fdr0_spectra/MSV000078936.mgf	229	229	2564	Surfactin_Surfactin_B1	20	3e-18	1021.67	1022.69	243.40099999999998	M+H	1	17.522878745280337	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	230	REG_fdr0_spectra/MSV000078936.mgf	230	230	2564	Surfactin_Surfactin_B1	20	3.6000000000000003e-20	1021.67	1022.69	246.773	M+H	1	19.443697499232712	combined_db/mol_dir/NZJ26-I.mol	7	cyclic
MSV000078936	231	REG_fdr0_spectra/MSV000078936.mgf	231	231	3315	Surfactin_Surfactin_D	18	6.2e-19	1049.7	1050.72	280.461	M+H	1	18.207608310501747	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	232	REG_fdr0_spectra/MSV000078936.mgf	232	232	2924	Surfactin_Surfactin_C1	18	1.1999999999999999e-19	1035.68	1036.71	269.67900000000003	M+H	1	18.920818753952375	combined_db/mol_dir/NZJ30-F.mol	7	cyclic
MSV000078936	233	REG_fdr0_spectra/MSV000078936.mgf	233	233	9005	[Val7]-Surfactin_C13ai	17	8.4e-19	993.6360000000001	994.655	234.3	M+H	1	18.075720713938118	combined_db/mol_dir/antimarin2012_44988.mol	7	cyclic
MSV000078936	234	REG_fdr0_spectra/MSV000078936.mgf	234	234	9026	[Val7]-Surfactin_C13ai_dimethyl_ester	17	1.8e-18	1021.67	1022.69	250.47799999999998	M+H	1	17.744727494896694	combined_db/mol_dir/antimarin2012_45030.mol	7	cyclic
MSV000078936	235	REG_fdr0_spectra/MSV000078936.mgf	235	235	3315	Surfactin_Surfactin_D	16	1.7e-21	1049.7	1050.72	284.502	M+H	1	20.769551078621728	combined_db/mol_dir/NZJ35-K.mol	7	cyclic
MSV000078936	236	REG_fdr0_spectra/MSV000078936.mgf	236	236	8204	E'Surugamide_A'	21	4.4000000000000005e-23	911.6210000000001	912.6189999999999	159.579	M+H	1	22.356547323513812	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	237	REG_fdr0_spectra/MSV000078936.mgf	237	237	8204	E'Surugamide_A'	22	7.600000000000001e-21	911.6210000000001	912.6389999999999	157.939	M+H	1	20.11918640771921	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	238	REG_fdr0_spectra/MSV000078936.mgf	238	238	8204	E'Surugamide_A'	17	4.2000000000000004e-20	911.6210000000001	912.64	154.56799999999998	M+H	1	19.3767507096021	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	239	REG_fdr0_spectra/MSV000078936.mgf	239	239	8205	E'Surugamide_B'	14	3.3e-18	897.605	898.6189999999999	158.947	M+H	1	17.481486060122112	combined_db/mol_dir/streptomedb.3904.mol	179	cyclic
MSV000078936	240	REG_fdr0_spectra/MSV000078936.mgf	240	240	8204	E'Surugamide_A'	8	2.5e-18	911.6210000000001	912.6360000000001	147.826	M+H	1	17.602059991327963	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	241	REG_fdr0_spectra/MSV000078936.mgf	241	241	8204	E'Surugamide_A'	15	2.5000000000000002e-21	911.6210000000001	912.638	167.736	M+H	1	20.602059991327963	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	242	REG_fdr0_spectra/MSV000078936.mgf	242	242	8204	E'Surugamide_A'	24	2.8000000000000003e-23	911.6210000000001	912.635	163.731	M+H	1	22.55284196865778	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	243	REG_fdr0_spectra/MSV000078936.mgf	243	243	8204	E'Surugamide_A'	22	4.4e-22	911.6210000000001	912.6360000000001	165.422	M+H	1	21.356547323513812	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	244	REG_fdr0_spectra/MSV000078936.mgf	244	244	8204	E'Surugamide_A'	19	3.6e-23	911.6210000000001	912.633	169.12900000000002	M+H	1	22.443697499232712	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	245	REG_fdr0_spectra/MSV000078936.mgf	245	245	8204	E'Surugamide_A'	17	2.4e-20	911.6210000000001	912.633	159.014	M+H	1	19.619788758288394	combined_db/mol_dir/streptomedb.3903.mol	179	cyclic
MSV000078936	246	REG_fdr0_spectra/MSV000078936.mgf	246	246	8206	E'Surugamide_C'	13	3.1e-24	897.605	898.617	165.75799999999998	M+H	1	23.50863830616573	combined_db/mol_dir/streptomedb.3905.mol	179	cyclic
